"PRODUCT_ID","TITLE","DESCRIPTION"
37013,[NH농협카드] 2023년 4월 지역화폐 이용현황_아산사랑,"NH농협카드에서 발급한 아산사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
37012,[Academy용][SKT]대구광역시 서비스인구 (존재인구) (2020년 1분기),"2020년 1분기 대구광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
37011,[NH농협카드] 2023년 4월 지역화폐 이용현황_순천사랑,"NH농협카드에서 발급한 순천사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
37010,[NH농협카드] 2023년 4월 지역화폐 이용현황_세종여민전,"NH농협카드에서 발급한 세종여민전 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
37009,[Academy용][SKT]대구광역시 서비스인구 (존재인구) (2019년도),"2019년도 대구광역시 서비스인구 (=존재인구) 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
37008,[NH농협카드] 2023년 4월 지역화폐 이용현황_성주사랑,"NH농협카드에서 발급한 성주사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
37007,[NH농협카드] 2023년 4월 지역화폐 이용현황_섬섬여수페이,"NH농협카드에서 발급한 섬섬여수페이 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
37006,[NH농협카드] 2023년 4월 지역화폐 이용현황_서산사랑,"NH농협카드에서 발급한 서산사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
37005,[NH농협카드] 2023년 4월 지역화폐 이용현황_상주화폐,"NH농협카드에서 발급한 상주화폐 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
37004,[NH농협카드] 2023년 4월 지역화폐 이용현황_부산동백전,"NH농협카드에서 발급한 부산동백전 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
37003,[Academy용][SKT]광주광역시 서비스인구(존재인구) (2022년 4분기),"2022년 4분기 광주광역시 서비스인구(=존재인구) 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
37002,[Academy용][SKT]광주광역시 서비스인구 (존재인구) (2022년 3분기),"2022년 3분기 광주광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
37001,[Academy용][SKT]광주광역시 서비스인구 (존재인구) (2022년 2분기),"2022년 2분기 광주광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
37000,[Academy용][SKT]광주광역시 서비스인구 (존재인구) (2022년 1분기),"2022년 1분기 광주광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36999,[Academy용][SKT]광주광역시 존재인구 (2021년 4분기),"2021년 4분기 광주광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36998,[Academy용][SKT]광주광역시 서비스인구 (존재인구) (2021년 3분기),"2021년 3분기 광주광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36997,[Academy용][SKT]광주광역시 서비스인구 (존재인구) (2021년 2분기),"2021년 2분기 광주광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36996,[NH농협카드] 2023년 4월 지역화폐 이용현황_보령사랑,"NH농협카드에서 발급한 보령사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
36995,[Academy용][SKT]광주광역시 서비스인구 (존재인구) (2021년 1분기),"2021년 1분기 수도권(서울/경기/인천) 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36994,[Academy용][SKT]광주광역시 서비스인구 (존재인구) (2020년 4분기),"2020년 4분기 광주광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36993,[Academy용][SKT]광주광역시 서비스인구 (존재인구) (2020년 3분기),"2020년 3분기 수도권(서울/경기/인천) 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36992,[Academy용][SKT]광주광역시 서비스인구 (존재인구) (2020년 2분기),"2020년 2분기 광주광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36991,[2023-05호] NH트렌드+ 라면편,NH트렌드+는 NH농협은행의 데이터를 통해 사회 이슈와 트렌드를 알아보는 리포트입니다. 
36989,[Academy용][SKT]광주광역시 서비스인구 (존재인구) (2020년 1분기),"2020년 1분기 광주광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36988,[Academy용][SKT]광주광역시 서비스인구 (존재인구) (2019년도),"2019년도 광주광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36987,[Academy용][SKT]대전광역시 서비스인구(존재인구) (2022년 4분기),"2022년 4분기 대전광역시 서비스인구(=존재인구) 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36986,[Academy용][SKT]대전광역시 서비스인구 (존재인구) (2022년 3분기),"2022년 3분기 대전광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36985,[Academy용][SKT]대전광역시 존재인구 (2022년 2분기),"2022년 2분기 수도권(서울/경기/인천) 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36984,[Academy용][SKT]대전광역시 서비스(존재인구) (2022년 1분기),"2022년 1분기 수도권(서울/경기/인천) 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36983,[Academy용][SKT]대전광역시 서비스인구 (존재인구) (2021년 4분기),"2021년 4분기 대전광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36982,[Academy용][SKT]대전광역시 서비스인구 (존재인구) (2021년 3분기),"2021년 3분기 대전광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36981,[Academy용][SKT]대전광역시 서비스인구 (존재인구) (2021년 2분기),"2021년 2분기 대전광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36980,[Academy용][SKT]대전광역시 서비스인구 (존재인구) (2021년 1분기),"2021년 1분기 대전광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36978,[Academy용][SKT]대전광역시 서비스인구 (존재인구) (2020년 4분기),"2020년 4분기 대전광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36977,[Academy용][SKT]대전광역시 서비스인구 (존재인구) (2020년 3분기),"2020년 3분기 대전광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36976,[Academy용][SKT]대전광역시 서비스인구 (존재인구) (2020년 2분기),"2020년 2분기 대전광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36975,[Academy용][SKT]대전광역시 서비스인구 (존재인구) (2020년 1분기),"2020년 1분기 대전광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36974,[Academy용][SKT]대전광역시 서비스인구 (존재인구) (2019년도),"2019년도 대전광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36972,[Academy용][SKT]부산광역시 서비스인구(존재인구) (2022년 4분기),"2022년 4분기 부산광역시 서비스인구(=존재인구) 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36971,[Academy용][SKT]부산광역시 존재인구 (2022년 3분기),"2022년 3분기 부산광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36970,[Academy용][SKT]부산광역시 서비스인구 (존재인구) (2022년 2분기),"2022년 2분기 부산광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36969,[Academy용][SKT]부산광역시 존재인구 (2022년 1분기),"2022년 1분기 부산광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36968,[Academy용][SKT]부산광역시 서비스인구 (존재인구) (2021년 4분기),"2021년 4분기 부산광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36967,[Academy용][SKT]부산광역시 서비스인구 (존재인구) (2021년 3분기),"2021년 3분기 부산광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36966,[Academy용][SKT]부산광역시 서비스인구 (존재인구) (2021년 2분기),"2021년 2분기 부산광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36965,[Academy용][SKT]부산광역시 서비스인구 (존재인구) (2021년 1분기),"2021년 1분기 부산광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36964,[Academy용][SKT]부산광역시 서비스인구(존재인구) (2020년 4분기),"2020년 4분기 부산광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36963,[Academy용][SKT]부산광역시 서비스인구(존재인구) (2020년 3분기),"2020년 3분기 부산광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36962,[Academy용][SKT]부산광역시 서비스인구(존재인구) (2020년 2분기),"2020년 2분기 부산광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36961,[Academy용][SKT]부산광역시 서비스인구(존재인구) (2020년 1분기),"2020년 1분기 부산광역시 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36960,[Academy용][SKT]부산광역시 서비스인구(존재인구) (2019년도),"2019년도 부산광역시 서비스인구(=존재인구) 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36959,[Academy용][SKT]수도권(서울/경기/인천) 서비스인구(존재인구) (2022년 2분기),"2022년 2분기 수도권(서울/경기/인천) 서비스인구(=존재인구) 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36958,[Academy용][SKT]수도권(서울/경기/인천) 서비스인구(존재인구) (2019년도),"2019년도 수도권(서울/경기/인천) 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36956,[Academy용][SKT]수도권(서울/경기/인천) 존재인구 (2022년 4분기),"2022년 4분기 수도권(서울/경기/인천) 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36955,[Academy용][SKT]수도권(서울/경기/인천) 존재인구 (2022년 3분기),"2022년 3분기 수도권(서울/경기/인천) 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36953,[Academy용][SKT]수도권(서울/경기/인천) 존재인구 (2022년 1분기),"2022년 1분기 수도권(서울/경기/인천) 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36952,[Academy용][SKT]수도권(서울/경기/인천) 서비스인구(존재인구) (2021년 4분기),"2021년 4분기 수도권(서울/경기/인천) 서비스인구(=존재인구) 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36951,[Academy용][SKT]수도권(서울/경기/인천) 존재인구 (2021년 3분기),"2021년 3분기 수도권(서울/경기/인천) 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36950,[Academy용][SKT]수도권(서울/경기/인천) 존재인구 (2021년 2분기),"2021년 2분기 수도권(서울/경기/인천) 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36949,[Academy용][SKT]수도권(서울/경기/인천) 존재인구 (2021년 1분기),"2021년 1분기 수도권(서울/경기/인천) 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36947,[Academy용][SKT]수도권(서울/경기/인천) 존재인구 (2020년 4분기),"2020년 4분기 수도권(서울/경기/인천) 존재인구 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36946,[Academy용][SKT]수도권(서울/경기/인천) 서비스인구 (존재인구) (2020년 3분기),"2020년 3분기 수도권(서울/경기/인천) 서비스인구 (=존재인구) 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36945,[Academy용][SKT]수도권(서울/경기/인천) 서비스인구 (존재인구) (2020년 2분기),"2020년 2분기 수도권(서울/경기/인천) 서비스 인구 (=존재인구) 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36944,[Academy용][SKT]수도권(서울/경기/인천) 서비스인구 (존재인구) (2020년 1분기),"2020년 1분기 수도권(서울/경기/인천) 서비스인구(=존재인구) 
[구매가능 고객]교육기관(초/중/고/대학) or 교육기관에 소속된 개인(교직원, 학생) (단, 대학내 산학협력단 제외)"
36942,부산 경제상황 진단용 월정기 데이터 (2023.04),부산 경제 상황 진단을 위한 맞춤형 지표 정보
36940,"2023년 4월 울산,양산 지역 기업 DB 데이터","2023년 4월 울산, 양산 지역 기업 DB 데이터 "
36939,"2023년 4월 울산 현시점 공실 정보 ","2023년 4월 울산 현시점 공실 정보 "
36937,인공지능 특허 데이터,"인공지능을 주제로 핵심기술(AI학습, AI활용)로 구분된 특허 RAW DATA, 주요 5개국의 10년간 출원된 특허 데이터"
36935,"202304 전국 행정동단위 SOHO 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36934,"202304 전국 시군구단위 SOHO 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36933,"202304 전국 시도단위 SOHO 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36932,"202304 전국 행정동단위 하이엔드 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36931,"202304 전국 시군구단위 하이엔드 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36930,"202304 전국 시도단위 하이엔드 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36929,"202304 전국 행정동단위 자산평가 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36928,"202304 전국 시군구단위 자산평가 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36927,"202304 전국 시도단위 자산평가 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36926,"202304 전국 행정동단위 예금여력 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36925,"202304 전국 시군구단위 예금여력 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36924,"202304 전국 시도단위 예금여력 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36923,"202304 전국 행정동단위 연체정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36922,"202304 전국 시군구단위 연체정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36921,"202304 전국 시도단위 연체정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36920,"202304 전국 행정동단위 대출정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36919,"202304 전국 시군구단위 대출정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36918,"202304 전국 시도단위 대출정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36917,"202304 전국 행정동단위 소비정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36916,"202304 전국 시군구단위 소비정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36915,"202304 전국 시도단위 소비정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36914,"202304 전국 행정동단위 소득정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36913,"202304 전국 시군구단위 소득정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36912,"202304 전국 시도단위 소득정보 데이터",본 데이터는 KCB가 각 금융사들로부터 매일 수집하는 최신 금융 데이터를 공간 단위로 재가공해 월별로 제공하고 있습니다.
36910,[2023-04호] NH트렌드+ 순천만 국제정원박람회 편,NH트렌드+는 NH농협은행의 데이터를 통해 사회 이슈와 트렌드를 알아보는 리포트입니다.
36908,NH멤버스 회원의 소비(품목) 데이터,NH멤버스 회원의 하나로마트에서 소비를 일으킨 매출내역
36842,[NH농협카드] 8월 세부 업종별 카드 이용건수 트렌드 (2018년 8월 ~ 2022년 8월),"8월의 세부 업종별 카드이용건수 추이를 분석할 수 있는 데이터
"
36841,[NH농협카드] 8월 세부 업종별 카드 이용금액 트렌드 (2018년 8월 ~ 2022년 8월),"8월의 세부 업종별 카드이용금액 추이를 분석할 수 있는 데이터
"
36840,[NH농협카드] 8월 시도별 업종별 카드 이용건수 트렌드 (2018년 8월 ~ 2022년 8월),"8월의 시도별 업종별 카드이용건수 추이를 분석할 수 있는 데이터
"
36839,[NH농협카드] 8월 시도별 업종별 카드 이용금액 트렌드 (2018년 8월 ~ 2022년 8월),"8월의 시도별 업종별 카드이용금액 추이를 분석할 수 있는 데이터
"
36838,[NH농협카드] 업종별 카드이용현황_2022년 8월,"2022년 8월의 업종별 카드 이용현황
"
36837,[NH농협카드] 업종별 카드이용현황_2021년 8월,"2021년 8월의 업종별 카드 이용현황
"
36836,[NH농협카드] 업종별 카드이용현황_2020년 8월,"2020년 8월의 업종별 카드 이용현황
"
36835,[NH농협카드] 업종별 카드이용현황_2019년 8월,"2019년 8월의 업종별 카드 이용현황
"
36834,[NH농협카드] 업종별 카드이용현황_2018년 8월,"2018년 8월의 업종별 카드 이용현황
"
36833,[NH농협카드] 시도별 업종별 카드이용현황_2022년 8월,"2022년 8월의 시도별 업종별 카드 이용현황
"
36832,[NH농협카드] 시도별 업종별 카드이용현황_2021년 8월,"2021년 8월의 시도별 업종별 카드 이용현황
"
36831,[NH농협카드] 시도별 업종별 카드이용현황_2020년 8월,"2020년 8월의 시도별 업종별 카드 이용현황
"
36830,[NH농협카드] 시도별 업종별 카드이용현황_2019년 8월,"2019년 8월의 시도별 업종별 카드 이용현황
"
36829,[NH농협카드] 시도별 업종별 카드이용현황_2018년 8월,"2018년 8월의 시도별 업종별 카드 이용현황
"
36814,[NH농협카드] 2023년 4월 지역화폐 이용현황_문경사랑,"NH농협카드에서 발급한 문경사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
36813,[NH농협카드] 2023년 4월 지역화폐 이용현황_무안사랑,"NH농협카드에서 발급한 무안사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
36812,[NH농협카드] 2023년 4월 지역화폐 이용현황_당진사랑,"NH농협카드에서 발급한 당진사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
36811,[NH농협카드] 2023년 4월 지역화폐 이용현황_담양사랑,"NH농협카드에서 발급한 담양사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
36810,[NH농협카드] 2023년 4월 지역화폐 이용현황_논산사랑,"NH농협카드에서 발급한 논산사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
36809,[NH농협카드] 2023년 4월 지역화폐 이용현황_남원사랑,"NH농협카드에서 발급한 남원사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
36808,[NH농협카드] 2023년 4월 지역화폐 이용현황_나주사랑,"NH농협카드에서 발급한 나주사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
36807,[NH농협카드] 2023년 4월 지역화폐 이용현황_금산사랑,"NH농협카드에서 발급한 금산사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
36806,[NH농협카드] 2023년 4월 지역화폐 이용현황_군산사랑,"NH농협카드에서 발급한 군산사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
36805,[NH농협카드] 2023년 4월 지역화폐 이용현황_구미사랑,"NH농협카드에서 발급한 구미사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
36804,[NH농협카드] 2023년 4월 지역화폐 이용현황_괴산사랑,"NH농협카드에서 발급한 괴산사랑 체크카드로 충전&middot;결제된 지역화폐 이용 관련 데이터
"
36803,[NH농협카드] 2023년 4월 시도별 업종별 소비현황_제주,"제주 거주고객의 고객 속성별, 시간대 및 이용업종별 소비현황 데이터
"
36802,[NH농협카드] 2023년 4월 시도별 업종별 소비현황_경남,"경남 거주고객의 고객 속성별, 시간대 및 이용업종별 소비현황 데이터
"
36801,[NH농협카드] 2023년 4월 시도별 업종별 소비현황_경북,"경북 거주고객의 고객 속성별, 시간대 및 이용업종별 소비현황 데이터
"
36800,[NH농협카드] 2023년 4월 시도별 업종별 소비현황_전남,"전남 거주고객의 고객 속성별, 시간대 및 이용업종별 소비현황 데이터
"
36799,[NH농협카드] 2023년 4월 시도별 업종별 소비현황_전북,"전북 거주고객의 고객 속성별, 시간대 및 이용업종별 소비현황 데이터
"
36798,[NH농협카드] 2023년 4월 시도별 업종별 소비현황_충남,"충남 거주고객의 고객 속성별, 시간대 및 이용업종별 소비현황 데이터
"
36797,[NH농협카드] 2023년 4월 시도별 업종별 소비현황_충북,"충북 거주고객의 고객 속성별, 시간대 및 이용업종별 소비현황 데이터
"
36796,[NH농협카드] 2023년 4월 시도별 업종별 소비현황_강원,"강원 거주고객의 고객 속성별, 시간대 및 이용업종별 소비현황 데이터
"
36795,[NH농협카드] 2023년 4월 시도별 업종별 소비현황_경기,"경기 거주고객의 고객 속성별, 시간대 및 이용업종별 소비현황 데이터
"
36794,[NH농협카드] 2023년 4월 시도별 업종별 소비현황_세종,"세종 거주고객의 고객 속성별, 시간대 및 이용업종별 소비현황 데이터
"
36793,[NH농협카드] 2023년 4월 시도별 업종별 소비현황_울산,"울산 거주고객의 고객 속성별, 시간대 및 이용업종별 소비현황 데이터
"
36792,[NH농협카드] 2023년 4월 시도별 업종별 소비현황_대전,"대전 거주고객의 고객 속성별, 시간대 및 이용업종별 소비현황 데이터
"
36791,[NH농협카드] 2023년 4월 시도별 업종별 소비현황_광주,"광주 거주고객의 고객 속성별, 시간대 및 이용업종별 소비현황 데이터
"
36790,[NH농협카드] 2023년 4월 시도별 업종별 소비현황_인천,"인천 거주고객의 고객 속성별, 시간대 및 이용업종별 소비현황 데이터
"
36789,[NH농협카드] 2023년 4월 시도별 업종별 소비현황_대구,"대구 거주고객의 고객 속성별, 시간대 및 이용업종별 소비현황 데이터
"
36788,[NH농협카드] 2023년 4월 시도별 업종별 소비현황_부산,"부산 거주고객의 고객 속성별, 시간대 및 이용업종별 소비현황 데이터
"
36787,[NH농협카드] 2023년 4월 시도별 업종별 소비현황_서울,"서울 거주고객의 고객 속성별, 시간대 및 이용업종별 소비현황 데이터
"
36786,[NH농협카드] 2023년 4월 성별/연령별 업종별 소비현황_60대 이상 여성,"60대 이상 여성고객의 거주지별 이용업종별 소비현황 데이터
"
36785,[NH농협카드] 2023년 4월 성별/연령별 업종별 소비현황_60대 이상 남성,"60대 이상 남성고객의 거주지별 이용업종별 소비현황 데이터
"
36784,[NH농협카드] 2023년 4월 성별/연령별 업종별 소비현황_50대 여성,"50대 여성고객의 거주지별 이용업종별 소비현황 데이터
"
